"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 10 14:22:24 GMT 2024","Thu Oct 10 14:22:24 GMT 2024","0","tests","test_service.py","test_service_target","","","Проверить подуслугу 20074@egServiceTarget",""
"passed","Thu Oct 10 14:20:56 GMT 2024","Thu Oct 10 14:20:56 GMT 2024","0","tests","test_category.py","test_service","","","Проверить услугу 9282@egService",""
"passed","Thu Oct 10 14:27:22 GMT 2024","Thu Oct 10 14:27:22 GMT 2024","0","tests","test_target.py","test_target_pages","","","Проверить Запрос к странице {'protocol': 'https', 'host': 'gosuslugi29.ru', 'path': ['pgu', 'services', 'info', 'targets', 'details-page.htm'], 'query': [{'key': 'id', 'value': '20990@egServiceTarget'}, {'key': 'serviceId', 'value': '9420@egService'}]}",""
"passed","Thu Oct 10 14:20:57 GMT 2024","Thu Oct 10 14:20:57 GMT 2024","1","tests","test_category.py","test_service","","","Проверить услугу 11425@egService",""
"passed","Thu Oct 10 14:22:19 GMT 2024","Thu Oct 10 14:22:19 GMT 2024","0","tests","test_service.py","test_service_pages","","","Проверить Запрос к странице {'protocol': 'https', 'host': 'gosuslugi29.ru', 'path': ['pgu', 'services', 'info.htm'], 'query': [{'key': 'id', 'value': '9230@egService'}]}",""
"passed","Thu Oct 10 14:22:19 GMT 2024","Thu Oct 10 14:22:19 GMT 2024","0","tests","test_service.py","test_service_pages","","","Проверить Запрос к странице {'protocol': 'https', 'host': 'gosuslugi29.ru', 'path': ['pgu', 'services', 'info.htm'], 'query': [{'key': 'id', 'value': '9617@egService'}]}",""
"passed","Thu Oct 10 14:22:22 GMT 2024","Thu Oct 10 14:22:22 GMT 2024","0","tests","test_service.py","test_service_section_names","","","Проверить услугу 11337@egService",""
"passed","Thu Oct 10 14:27:23 GMT 2024","Thu Oct 10 14:27:23 GMT 2024","0","tests","test_target.py","test_target_pages","","","Проверить Запрос к странице {'protocol': 'https', 'host': 'gosuslugi29.ru', 'path': ['pgu', 'services', 'info', 'targets', 'details-page.htm'], 'query': [{'key': 'id', 'value': '20670@egServiceTarget'}, {'key': 'serviceId', 'value': '11530@egService'}]}",""
"passed","Thu Oct 10 14:22:19 GMT 2024","Thu Oct 10 14:22:19 GMT 2024","0","tests","test_service.py","test_service_pages","","","Проверить Запрос к странице {'protocol': 'https', 'host': 'gosuslugi29.ru', 'path': ['pgu', 'services', 'info.htm'], 'query': [{'key': 'id', 'value': '7784@egService'}]}",""
"passed","Thu Oct 10 14:22:20 GMT 2024","Thu Oct 10 14:22:20 GMT 2024","0","tests","test_service.py","test_service_pages","","","Проверить Запрос к странице {'protocol': 'https', 'host': 'gosuslugi29.ru', 'path': ['pgu', 'services', 'info.htm'], 'query': [{'key': 'id', 'value': '11430@egService'}]}",""
