"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 28 06:41:23 GMT 2024","Mon Oct 28 06:41:23 GMT 2024","2","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=13918@egServiceTarget (Предоставление разрешений на условно разрешенный вид использования земельного участка или объекта капитального строительства) неуспешна, не соответствуют пункты: ('Срок выполнения услуги', 'Шаблон', 'Пример')",""
"passed","Mon Oct 28 06:41:19 GMT 2024","Mon Oct 28 06:41:19 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=15298@egServiceTarget (Выдача разрешения осуществить погребение тела (останков) или праха умершего в месте погребения, рядом с ранее умершим близким родственником либо ранее умершим супругом) успешна",""
"passed","Mon Oct 28 06:41:23 GMT 2024","Mon Oct 28 06:41:23 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=15625@egServiceTarget (Предварительное согласование предоставления земельных участков) успешна",""
"passed","Mon Oct 28 06:41:20 GMT 2024","Mon Oct 28 06:41:20 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=15727@egServiceTarget (Предоставление согласие на прокладку или переустройство инженерных коммуникаций, строительство или реконструкцию пересечений и примыканий автомобильных дорог, присоединения объектов дорожного сервиса, реконструкцию, капитальный ремонт и ремонт примыканий объектов дорожного сервиса, строительство, реконструкцию объектов капитального строительства, объектов, предназначенных для осуществления дорожной деятельности, объектов дорожного сервиса, установку рекламных конструкций, информационных щитов и указателей в границах полосы отвода или придорожной полосы автомобильной дороги общего пользования местного значения с указанием технических требований и условий подлежащих обязательному исполнению) успешна",""
"failed","Mon Oct 28 06:41:26 GMT 2024","Mon Oct 28 06:41:26 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=13129@egServiceTarget (Государственная аккредитация образовательной деятельности) неуспешна, не соответствуют пункты: ('Категории получателей',)",""
"passed","Mon Oct 28 06:41:19 GMT 2024","Mon Oct 28 06:41:19 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=14691@egServiceTarget (Заявление на выдачу разрешения на строительство и разрешение на ввод в эксплуатацию при осуществления строительства, ререконструкции обьектов капитального строительства МО Верхнеуфтюгское) успешна",""
"passed","Mon Oct 28 06:41:26 GMT 2024","Mon Oct 28 06:41:26 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20590@egServiceTarget (Предоставление земельных участков, расположенных на территории городского округа Архангельской области ""Город Коряжма"", многодетным семьям в собственность бесплатно) успешна",""
"passed","Mon Oct 28 06:41:25 GMT 2024","Mon Oct 28 06:41:25 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20894@egServiceTarget (Регистрация аттестованных нештатных аварийно-спасательных формирований на территории Котласского муниципального округа Архангельской области) успешна",""
"failed","Mon Oct 28 06:41:20 GMT 2024","Mon Oct 28 06:41:20 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=14128@egServiceTarget (Предоставление информации о состоянии окружающей среды, мерах по ее охране, об обстоятельствах и о фактах хозяйственной и иной деятельности, создающих угрозу окружающей среде, жизни, здоровью и имуществу граждан, общественным и иным некоммерческим объединениям, осуществляющим деятельность в области охраны окружающей среды) неуспешна, не соответствуют пункты: ('Срок выполнения услуги', 'Пример')",""
"passed","Mon Oct 28 06:41:24 GMT 2024","Mon Oct 28 06:41:24 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=14884@egServiceTarget (Заключение договора на установку и эксплуатацию рекламных конструкций на земельных участках, зданиях или ином недвижимом имуществе, находящемся в муниципальной собственности) успешна",""
