"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 01 03:38:55 GMT 2024","Tue Oct 01 03:38:55 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=19811@egServiceTarget&serviceId=8110@egService",""
"passed","Tue Oct 01 03:49:37 GMT 2024","Tue Oct 01 03:49:37 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20759@egServiceTarget&serviceId=7648@egService",""
"failed","Tue Oct 01 03:42:59 GMT 2024","Tue Oct 01 03:42:59 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20229@egServiceTarget&serviceId=11313@egService",""
"failed","Tue Oct 01 03:45:43 GMT 2024","Tue Oct 01 03:45:43 GMT 2024","68","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20929@egServiceTarget&serviceId=11655@egService",""
"passed","Tue Oct 01 03:42:42 GMT 2024","Tue Oct 01 03:42:42 GMT 2024","24","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=15490@egServiceTarget&serviceId=8884@egService",""
"passed","Tue Oct 01 03:47:31 GMT 2024","Tue Oct 01 03:47:31 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20568@egServiceTarget&serviceId=11476@egService",""
"passed","Tue Oct 01 03:46:17 GMT 2024","Tue Oct 01 03:46:17 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=17267@egServiceTarget&serviceId=10100@egService",""
"passed","Tue Oct 01 03:41:34 GMT 2024","Tue Oct 01 03:41:34 GMT 2024","27","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=14078@egServiceTarget&serviceId=8074@egService",""
"passed","Tue Oct 01 03:46:04 GMT 2024","Tue Oct 01 03:46:04 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=15916@egServiceTarget&serviceId=9406@egService",""
"passed","Tue Oct 01 03:37:57 GMT 2024","Tue Oct 01 03:37:57 GMT 2024","30","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=15634@egServiceTarget&serviceId=9062@egService",""
"passed","Tue Oct 01 03:48:21 GMT 2024","Tue Oct 01 03:48:21 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20556@egServiceTarget&serviceId=10825@egService",""
"passed","Tue Oct 01 03:42:25 GMT 2024","Tue Oct 01 03:42:25 GMT 2024","150","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=21080@egServiceTarget&serviceId=11703@egService",""
"failed","Tue Oct 01 03:44:26 GMT 2024","Tue Oct 01 03:44:26 GMT 2024","13","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=15607@egServiceTarget&serviceId=9027@egService",""
"passed","Tue Oct 01 03:44:30 GMT 2024","Tue Oct 01 03:44:30 GMT 2024","37","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20224@egServiceTarget&serviceId=11310@egService",""
"passed","Tue Oct 01 03:39:05 GMT 2024","Tue Oct 01 03:39:05 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=17463@egServiceTarget&serviceId=10190@egService",""
"passed","Tue Oct 01 03:44:50 GMT 2024","Tue Oct 01 03:44:50 GMT 2024","28","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=19819@egServiceTarget&serviceId=11108@egService",""
"passed","Tue Oct 01 03:34:37 GMT 2024","Tue Oct 01 03:34:37 GMT 2024","19","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=14658@egServiceTarget&serviceId=8350@egService",""
"passed","Tue Oct 01 03:35:48 GMT 2024","Tue Oct 01 03:35:48 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=14218@egServiceTarget&serviceId=8150@egService",""
"passed","Tue Oct 01 03:38:36 GMT 2024","Tue Oct 01 03:38:36 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=15845@egServiceTarget&serviceId=9329@egService",""
"passed","Tue Oct 01 03:50:37 GMT 2024","Tue Oct 01 03:50:37 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=15698@egServiceTarget&serviceId=9142@egService",""
"passed","Tue Oct 01 03:35:05 GMT 2024","Tue Oct 01 03:35:05 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=21094@egServiceTarget&serviceId=11710@egService",""
"passed","Tue Oct 01 03:45:30 GMT 2024","Tue Oct 01 03:45:30 GMT 2024","527","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=12923@egServiceTarget&serviceId=7530@egService",""
"passed","Tue Oct 01 03:47:05 GMT 2024","Tue Oct 01 03:47:05 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20448@egServiceTarget&serviceId=11419@egService",""
"passed","Tue Oct 01 03:35:58 GMT 2024","Tue Oct 01 03:35:58 GMT 2024","31","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=13672@egServiceTarget&serviceId=7861@egService",""
"passed","Tue Oct 01 03:39:36 GMT 2024","Tue Oct 01 03:39:36 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=14863@egServiceTarget&serviceId=8448@egService",""
"passed","Tue Oct 01 03:47:36 GMT 2024","Tue Oct 01 03:47:36 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=21005@egServiceTarget&serviceId=9312@egService",""
"passed","Tue Oct 01 03:41:12 GMT 2024","Tue Oct 01 03:41:12 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=21198@egServiceTarget&serviceId=11764@egService",""
"passed","Tue Oct 01 03:36:02 GMT 2024","Tue Oct 01 03:36:02 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=15595@egServiceTarget&serviceId=9011@egService",""
"passed","Tue Oct 01 03:41:44 GMT 2024","Tue Oct 01 03:41:44 GMT 2024","27","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=15761@egServiceTarget&serviceId=9220@egService",""
"passed","Tue Oct 01 03:49:25 GMT 2024","Tue Oct 01 03:49:25 GMT 2024","670","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20707@egServiceTarget&serviceId=9174@egService",""
"passed","Tue Oct 01 03:49:57 GMT 2024","Tue Oct 01 03:49:57 GMT 2024","19","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=13930@egServiceTarget&serviceId=7989@egService",""
"passed","Tue Oct 01 03:47:59 GMT 2024","Tue Oct 01 03:48:00 GMT 2024","258","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=13151@egServiceTarget&serviceId=7656@egService",""
"passed","Tue Oct 01 03:35:19 GMT 2024","Tue Oct 01 03:35:19 GMT 2024","33","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20382@egServiceTarget&serviceId=10012@egService",""
"passed","Tue Oct 01 03:42:46 GMT 2024","Tue Oct 01 03:42:46 GMT 2024","29","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20961@egServiceTarget&serviceId=11669@egService",""
"failed","Tue Oct 01 03:37:02 GMT 2024","Tue Oct 01 03:37:02 GMT 2024","30","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=13448@egServiceTarget&serviceId=7776@egService",""
"passed","Tue Oct 01 03:38:25 GMT 2024","Tue Oct 01 03:38:25 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20653@egServiceTarget&serviceId=11289@egService",""
"passed","Tue Oct 01 03:42:25 GMT 2024","Tue Oct 01 03:42:25 GMT 2024","33","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=21136@egServiceTarget&serviceId=11723@egService",""
"passed","Tue Oct 01 03:34:42 GMT 2024","Tue Oct 01 03:34:42 GMT 2024","24","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=12899@egServiceTarget&serviceId=7518@egService",""
"passed","Tue Oct 01 03:43:09 GMT 2024","Tue Oct 01 03:43:09 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=14939@egServiceTarget&serviceId=8505@egService",""
"passed","Tue Oct 01 03:45:40 GMT 2024","Tue Oct 01 03:45:40 GMT 2024","23","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=21094@egServiceTarget&serviceId=11710@egService",""
"passed","Tue Oct 01 03:37:12 GMT 2024","Tue Oct 01 03:37:12 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20883@egServiceTarget&serviceId=11632@egService",""
"passed","Tue Oct 01 03:37:13 GMT 2024","Tue Oct 01 03:37:13 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=15033@egServiceTarget&serviceId=8543@egService",""
"failed","Tue Oct 01 03:50:43 GMT 2024","Tue Oct 01 03:50:43 GMT 2024","20","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=14379@egServiceTarget&serviceId=8211@egService",""
"passed","Tue Oct 01 03:43:04 GMT 2024","Tue Oct 01 03:43:04 GMT 2024","33","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets/details.htm?id=20682@egServiceTarget&serviceId=11538@egService",""
"passed","Tue Oct 01 03:39:19 GMT 2024","Tue Oct 01 03:39:19 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","Проверить параметры подуслуги https://gosuslugi29.ru/pgu/services/info/targets.htm?id=20872@egServiceTarget&serviceId=11623@egService",""
