"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 09 12:24:12 GMT 2024","Mon Dec 09 12:24:12 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11425@egService (Утверждение схемы расположения земельного участка) успешна",""
"passed","Mon Dec 09 12:24:12 GMT 2024","Mon Dec 09 12:24:12 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11354@egService (Предоставление архивных справок и копий архивных документов из муниципального архива) успешна",""
"passed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=7754@egService (Выдача документов о происхождении продукции, продаваемой гражданами, из их личных подсобных хозяйств, зарегистрированных на территории городского округа Архангельской области «Котлас») успешна",""
"failed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11608@egService (Предоставление разрешения на осуществление земляных работ) неуспешна, не соответствуют пункты: {'20844@egServiceTarget': ['Пример'], '20843@egServiceTarget': ['Пример']}",""
"passed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=8466@egService (Установление и выплата пенсии за выслугу лет лицам, замещавшим на постоянной основе муниципальные должности и должности муниципальной службы в органах местного самоуправления) успешна",""
"failed","Mon Dec 09 12:24:08 GMT 2024","Mon Dec 09 12:24:08 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11643@egService (Предоставление информации об очередности предоставления гражданам жилых помещений по договорам социального найма) неуспешна, не соответствуют пункты: {'20899@egServiceTarget': ['Шаблон', 'Пример']}",""
"failed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11439@egService (Проставление апостиля на подлежащих вывозу за пределы Российской Федерации архивных документах) неуспешна, не соответствуют пункты: {'20496@egServiceTarget': ['Шаблон', 'Пример']}",""
"passed","Mon Dec 09 12:24:10 GMT 2024","Mon Dec 09 12:24:10 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=9067@egService (Предоставление администрацией муниципального образования «Няндомский муниципальный район» земельных участков без проведения торгов) успешна",""
"passed","Mon Dec 09 12:24:08 GMT 2024","Mon Dec 09 12:24:08 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11732@egService (Предварительное согласование предоставления земельного участка) успешна",""
"passed","Mon Dec 09 12:24:10 GMT 2024","Mon Dec 09 12:24:10 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=9235@egService (Предоставление информации из реестра муниципального имущества) успешна",""
"failed","Mon Dec 09 12:24:08 GMT 2024","Mon Dec 09 12:24:08 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=8719@egService (Представление информации о порядке предоставления жилищно-коммунальных услуг на территории городского округа ""Город Архангельск"" Архангельской области) неуспешна, не соответствуют пункты: {'20808@egServiceTarget': [], '20809@egServiceTarget': [], '20810@egServiceTarget': ['Основание для приостановления/отказа'], '20811@egServiceTarget': []}",""
"passed","Mon Dec 09 12:24:09 GMT 2024","Mon Dec 09 12:24:09 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11280@egService (Выдача документов о происхождении продукции) успешна",""
"passed","Mon Dec 09 12:24:10 GMT 2024","Mon Dec 09 12:24:10 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11629@egService (Предоставление согласия наймодателя на обмен жилыми помещениями, предоставленными по договорам социального найма, и оформление обмена этими жилыми помещениями в Холмогорском муниципальном округе Архангельской области) успешна",""
"failed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=7572@egService (Выдача и аннулирование разрешений на содержание и разведение объектов животного мира (за исключением охотничьих ресурсов) в полувольных условиях и искусственно созданной среде обитания в Архангельской области) неуспешна, не соответствуют пункты: {'13003@egServiceTarget': ['Основание для приостановления/отказа'], '13002@egServiceTarget': []}",""
"passed","Mon Dec 09 12:24:10 GMT 2024","Mon Dec 09 12:24:10 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=7786@egService (Рассмотрение предложений физических и юридических лиц о подготовке документации по планировке территории в Северодвинске) успешна",""
"skipped","Mon Dec 09 12:24:06 GMT 2024","Mon Dec 09 12:24:06 GMT 2024","5","tests","test_target","","","","Тест наличия Авторизации для теста Параметров по Подуслуге","Этот тест проверяет наличие записей об авторизации на странице авторизации"
"passed","Mon Dec 09 12:24:10 GMT 2024","Mon Dec 09 12:24:10 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=9846@egService (Предоставление доступа к архивным документам в муниципальном архиве) успешна",""
"skipped","Mon Dec 09 12:24:01 GMT 2024","Mon Dec 09 12:24:01 GMT 2024","0","tests","test_target","","","","Тест получения токена для Авторизации для теста Параметров по Подуслуге","Этот тест проверяет получение токена для доступа к авторизации"
"failed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=9606@egService (Предоставление земельного участка, находящегося в муниципальной собственности, или государственная собственность на который не разграничена, на торгах на территории Шенкурского муниципального округа Архангельской области) неуспешна, не соответствуют пункты: {'16114@egServiceTarget': ['Пример']}",""
"failed","Mon Dec 09 12:24:11 GMT 2024","Mon Dec 09 12:24:11 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=8759@egService (Предоставление архивных справок и копий архивных документов из муниципального архива) неуспешна, не соответствуют пункты: {'15348@egServiceTarget': ['Шаблон', 'Пример']}",""
"failed","Mon Dec 09 12:24:09 GMT 2024","Mon Dec 09 12:24:09 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11119@egService (Выдача специальных разрешений на перевозки опасных, тяжеловесных и (или) крупногабаритных грузов по автомобильным дорогам местного значения в случаях, предусмотренных законодательством об автомобильных дорогах и о дорожной деятельности на территории МО ""Котласский муниципальный район"") неуспешна, не соответствуют пункты: {'19839@egServiceTarget': ['Срок выполнения услуги', 'Пример'], '19840@egServiceTarget': ['Срок выполнения услуги', 'Пример'], '19841@egServiceTarget': ['Срок выполнения услуги']}",""
"failed","Mon Dec 09 12:24:08 GMT 2024","Mon Dec 09 12:24:08 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=9589@egService (Выдача разрешения на ввод объекта в эксплуатацию на территории МО ""Вельский муниципальный район"") неуспешна, не соответствуют пункты: {'16096@egServiceTarget': ['Срок выполнения услуги', 'Пример']}",""
"failed","Mon Dec 09 12:24:09 GMT 2024","Mon Dec 09 12:24:09 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11160@egService (Организация транспортного обслуживания населения автомобильным транспортом в местном сообщении в границах МО «Котласский муниципальный район») неуспешна, не соответствуют пункты: {'19913@egServiceTarget': ['Срок выполнения услуги', 'Пример'], '19914@egServiceTarget': ['Срок выполнения услуги', 'Шаблон', 'Пример'], '19915@egServiceTarget': ['Срок выполнения услуги', 'Пример']}",""
"failed","Mon Dec 09 12:24:12 GMT 2024","Mon Dec 09 12:24:12 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11484@egService (Направление уведомления о планируемом сносе объекта капитального строительства на территории городского округа ""Город Архангельск"" Архангельской области) неуспешна, не соответствуют пункты: {'20591@egServiceTarget': [], '20987@egServiceTarget': [], '20988@egServiceTarget': [], '20989@egServiceTarget': ['Основание для приостановления/отказа']}",""
"passed","Mon Dec 09 12:24:12 GMT 2024","Mon Dec 09 12:24:12 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11664@egService (Заключение договоров передачи ранее приватизированных жилых помещений, принадлежащих гражданам, в муниципальную собственность) успешна",""
"failed","Mon Dec 09 12:24:08 GMT 2024","Mon Dec 09 12:24:08 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=8788@egService (Предоставление земельных участков) неуспешна, не соответствуют пункты: {'15382@egServiceTarget': ['Основание для приостановления/отказа']}",""
"failed","Mon Dec 09 12:24:08 GMT 2024","Mon Dec 09 12:24:08 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка услуги https://gosuslugi29.ru/pgu/services/info.htm?id=11655@egService (Выдача удостоверения и нагрудного знака ""Дети войны"") неуспешна, не соответствуют пункты: {'20928@egServiceTarget': [], '20929@egServiceTarget': ['Основание для приостановления/отказа']}",""
