"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 16 11:48:19 GMT 2024","Wed Oct 16 11:48:19 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20390@egServiceTarget (Получение информации об организации общедоступного и бесплатного  дошкольного, начального общего, основного общего, среднего (полного)общего  образования, а также дополнительного образования в образовательных учреждениях, расположенных на территории муниципального образования «Лешуконский муниципальный район») услуги 11393@egService (Организация общедоступного и бесплатного дошкольного, начального общего, основного общего, среднего общего образования, а также дополнительного образования в образовательных учреждениях) неуспешна, не соответствуют пункты: ('Основание для приостановления/отказа', 'Шаблон', 'Пример')",""
"passed","Wed Oct 16 11:48:19 GMT 2024","Wed Oct 16 11:48:19 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 19816@egServiceTarget (Предоставление разрешения на отклонение от предельных параметров разрешенного строительства, реконструкции объектов капитального строительства на территории муниципального образования  ""Коношский муниципальный район» Архангельской области) услуги 11106@egService (Предоставление разрешения на отклонение от предельных параметров разрешенного строительства, реконструкции объектов капитального строительства на территории муниципального образования ""Коношский муниципальный район» Архангельской области) успешна",""
"passed","Wed Oct 16 11:48:14 GMT 2024","Wed Oct 16 11:48:14 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20272@egServiceTarget (Аннулирование адресов на территории городского округа Архангельской области ""Мирный"") услуги 10162@egService (Присвоение адреса объекту адресации, изменение и аннулирование такого адреса на территории городского округа Архангельской области «Мирный») успешна",""
"passed","Wed Oct 16 11:48:15 GMT 2024","Wed Oct 16 11:48:15 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 19711@egServiceTarget (Предоставление разрешения на условно разрешенный вид использования земельного участка или объекта капитального строительства) услуги 7982@egService (Предоставление разрешения на условно разрешенный вид использования земельного участка или объекта капитального строительства) успешна",""
"failed","Wed Oct 16 11:48:19 GMT 2024","Wed Oct 16 11:48:19 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 19787@egServiceTarget (Выдача уведомления о соответствии (несоответствии) указанных в уведомлении о планируемых строительстве или реконструкции объекта индивидуального жилищного строительства или садового дома) услуги 11089@egService (Выдача уведомления о соответствии (несоответствии) указанных в уведомлении о планируемых строительстве или реконструкции объекта индивидуального жилищного строительства или садового дома) неуспешна, не соответствуют пункты: ('Шаблон', 'Пример')",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 19834@egServiceTarget (Закрытие разрешения) услуги 11115@egService (Выдача ордеров на проведение земляных работ) успешна",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 12885@egServiceTarget (Перемена имени) услуги 7514@egService (Государственная регистрация актов гражданского состояния органами, осуществляющими государственную регистрацию актов гражданского состояния на территории Российской Федерации) успешна",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 14937@egServiceTarget (Предоставление в собственность, аренду, постоянное (бессрочное) пользование, безвозмездное пользование земельных участков, собственность на которые не разграничена, или находящихся в муниципальной собственности, без проведения торгов на территории Котласского муниципального округа Архангельской области) услуги 8504@egService (Предоставление земельных участков в постоянное (бессрочное) пользование) успешна",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 15529@egServiceTarget (получение  гражданами информации, связанной с оказанием жилищно-коммунальных услуг) услуги 8929@egService (Предоставление информации гражданам по вопросам ЖКХ) успешна",""
"passed","Wed Oct 16 11:48:19 GMT 2024","Wed Oct 16 11:48:19 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 21157@egServiceTarget (Выплата компенсации части родительской платы за присмотр и уход за детьми в муниципальных образовательных организациях) услуги 11736@egService (Выплата компенсации части родительской платы за присмотр и уход за детьми в муниципальных образовательных организациях, находящихся на территории Шенкурского муниципального округа Архангельской области) успешна",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20354@egServiceTarget (Выдача дубликата документа или государственного регистрационного знака взамен утраченного или пришедшего в негодность) услуги 7627@egService (Государственная регистрация самоходных машин и других видов техники) успешна",""
"failed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 15348@egServiceTarget (Предоставление архивных справок и копий архивных документов из муниципального архива) услуги 8759@egService (Предоставление архивных справок и копий архивных документов из муниципального архива) неуспешна, не соответствуют пункты: ('Шаблон', 'Пример')",""
"passed","Wed Oct 16 11:48:12 GMT 2024","Wed Oct 16 11:48:12 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги 20904@egServiceTarget (Оформление свидетельств об осуществлении перевозок по маршруту регулярных перевозок и карт маршрута регулярных перевозок, переоформление свидетельств об осуществлении перевозок по маршруту регулярных перевозок и карт маршрута регулярных перевозок) услуги 11644@egService (Оформление свидетельств об осуществлении перевозок по маршруту регулярных перевозок и карт маршрута регулярных перевозок, переоформление свидетельств об осуществлении перевозок по маршруту регулярных перевозок и карт маршрута регулярных перевозок) успешна",""
"passed","Wed Oct 16 11:48:16 GMT 2024","Wed Oct 16 11:48:16 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20880@egServiceTarget (Предоставление разрешения на отклонение от предельных параметров) услуги 11630@egService (Предоставление разрешения на отклонение от предельных параметров) успешна",""
"passed","Wed Oct 16 11:48:19 GMT 2024","Wed Oct 16 11:48:19 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20439@egServiceTarget (Выдача разрешения на использование земель или земельного участка, которые находятся в государственной или муниципальной собственности, без предоставления земельных участков и установления сервитута, публичного сервитута) услуги 11415@egService (Выдача разрешения на использование земель или земельного участка, без предоставления земельных участков и установления сервитута, публичного сервитута, на территории МО ""Ленский муниципальный район"") успешна",""
"passed","Wed Oct 16 11:48:15 GMT 2024","Wed Oct 16 11:48:15 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 13636@egServiceTarget (Продление, переоформление разрешения на право организации розничного рынка) услуги 7842@egService (Выдача разрешения(дубликата или копии разрешения)на право организации розничного рынка на территории Северодвинска) успешна",""
"passed","Wed Oct 16 11:48:13 GMT 2024","Wed Oct 16 11:48:13 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 13936@egServiceTarget (Признание помещений жилыми помещениями, жилых помещений непригодными) услуги 7993@egService (Признание помещений жилыми помещениями, жилых помещений непригодными (пригодными) для проживания, многоквартирных домов аварийными и подлежащими сносу или реконструкции МО ""Верхнеуфтюгское"") успешна",""
"passed","Wed Oct 16 11:48:12 GMT 2024","Wed Oct 16 11:48:12 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги 21120@egServiceTarget (Исправление опечаток и ошибок в выданных документах) услуги 7665@egService (Предоставление компенсации расходов на оплату жилого помещения и коммунальных услуг отдельным категориям граждан) успешна",""
"passed","Wed Oct 16 11:48:12 GMT 2024","Wed Oct 16 11:48:12 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 21112@egServiceTarget (Заключение договора социального найма с гражданами, приватизировавшими жилые помещения, являющиеся для них единственным местом постоянного проживания на территории городского округа Архангельской области ""Мирный"") услуги 9698@egService (Заключение договора социального найма с гражданами, приватизировавшими жилые помещения, являющиеся для них единственным местом постоянного проживания) успешна",""
"failed","Wed Oct 16 11:48:12 GMT 2024","Wed Oct 16 11:48:12 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20762@egServiceTarget (Извещение об обстоятельствах, препятствующих получению выплаты дополнительного ежемесячного материального обеспечения) услуги 7648@egService (Назначение и выплата дополнительного ежемесячного материального обеспечения гражданам, имеющим государственные награды, и гражданам, имеющим особые заслуги в развитии социальной сферы Архангельской области) неуспешна, не соответствуют пункты: ('Основание для приостановления/отказа',)",""
"passed","Wed Oct 16 11:48:14 GMT 2024","Wed Oct 16 11:48:14 GMT 2024","1","tests","test_target.py","test_target_details","","","Проверка подуслуги 13956@egServiceTarget (Государственная регистрация заявлений о проведении общественной экологической экспертизы) услуги 8011@egService (Государственная регистрация заявлений о проведении общественной экологической экспертизы) успешна",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 20738@egServiceTarget (Единовременная денежная выплата членам семей погибших военнослужащих) услуги 11572@egService (Единовременная денежная выплата лицам, принимающим участие в специальной военной операции на территориях ДНР, ЛНР, Запорожской области, Херсонской области и Украины, членам семей лиц, погибших (умерших) в результате участия в специальной военной операции на территориях ДНР, ЛНР, Запорожской области, Херсонской области и Украины) успешна",""
"passed","Wed Oct 16 11:48:18 GMT 2024","Wed Oct 16 11:48:18 GMT 2024","0","tests","test_target.py","test_target_details","","","Проверка подуслуги 13071@egServiceTarget (Получение права пользования участком недр при установлении факта открытия месторождения) услуги 7615@egService (Предоставление и прекращение права пользования участками недр) успешна",""
