"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 14:23:45 GMT 2024","Thu Sep 26 14:23:45 GMT 2024","26","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3150",""
"passed","Thu Sep 26 14:27:13 GMT 2024","Thu Sep 26 14:27:13 GMT 2024","36","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1550",""
"passed","Thu Sep 26 14:24:51 GMT 2024","Thu Sep 26 14:24:51 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=50",""
"passed","Thu Sep 26 14:25:43 GMT 2024","Thu Sep 26 14:25:43 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=550",""
"passed","Thu Sep 26 14:39:52 GMT 2024","Thu Sep 26 14:39:52 GMT 2024","91","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=150",""
"passed","Thu Sep 26 14:26:06 GMT 2024","Thu Sep 26 14:26:06 GMT 2024","20","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=800",""
"passed","Thu Sep 26 14:19:39 GMT 2024","Thu Sep 26 14:19:39 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=500",""
"passed","Thu Sep 26 14:28:07 GMT 2024","Thu Sep 26 14:28:07 GMT 2024","14","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2150",""
"passed","Thu Sep 26 14:22:43 GMT 2024","Thu Sep 26 14:22:43 GMT 2024","14","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2500",""
"passed","Thu Sep 26 14:22:58 GMT 2024","Thu Sep 26 14:22:58 GMT 2024","19","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2650",""
"passed","Thu Sep 26 14:22:48 GMT 2024","Thu Sep 26 14:22:48 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2550",""
"passed","Thu Sep 26 14:28:30 GMT 2024","Thu Sep 26 14:28:30 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2400",""
"passed","Thu Sep 26 14:23:40 GMT 2024","Thu Sep 26 14:23:40 GMT 2024","51","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3100",""
"passed","Thu Sep 26 14:27:50 GMT 2024","Thu Sep 26 14:27:50 GMT 2024","23","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1950",""
"passed","Thu Sep 26 14:21:15 GMT 2024","Thu Sep 26 14:21:15 GMT 2024","25","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1550",""
"passed","Thu Sep 26 14:20:51 GMT 2024","Thu Sep 26 14:20:51 GMT 2024","24","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1300",""
"failed","Thu Sep 26 14:39:33 GMT 2024","Thu Sep 26 14:39:33 GMT 2024","23","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=50",""
"passed","Thu Sep 26 14:25:10 GMT 2024","Thu Sep 26 14:25:10 GMT 2024","14","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=200",""
"passed","Thu Sep 26 14:28:49 GMT 2024","Thu Sep 26 14:28:49 GMT 2024","28","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2600",""
"passed","Thu Sep 26 14:30:38 GMT 2024","Thu Sep 26 14:30:38 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=600",""
"passed","Thu Sep 26 14:18:45 GMT 2024","Thu Sep 26 14:18:45 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=100",""
"passed","Thu Sep 26 14:23:46 GMT 2024","Thu Sep 26 14:23:46 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3150",""
"passed","Thu Sep 26 14:24:00 GMT 2024","Thu Sep 26 14:24:01 GMT 2024","44","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3300",""
"passed","Thu Sep 26 14:24:05 GMT 2024","Thu Sep 26 14:24:05 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3350",""
"failed","Thu Sep 26 14:22:10 GMT 2024","Thu Sep 26 14:22:10 GMT 2024","23","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2150",""
"passed","Thu Sep 26 14:22:52 GMT 2024","Thu Sep 26 14:22:52 GMT 2024","25","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2600",""
"passed","Thu Sep 26 14:19:11 GMT 2024","Thu Sep 26 14:19:11 GMT 2024","20","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=300",""
"passed","Thu Sep 26 14:39:17 GMT 2024","Thu Sep 26 14:39:18 GMT 2024","140","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=200",""
"passed","Thu Sep 26 14:23:41 GMT 2024","Thu Sep 26 14:23:41 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3100",""
"passed","Thu Sep 26 14:26:56 GMT 2024","Thu Sep 26 14:26:56 GMT 2024","29","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1350",""
"failed","Thu Sep 26 14:39:18 GMT 2024","Thu Sep 26 14:39:18 GMT 2024","36","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=200",""
"passed","Thu Sep 26 14:26:46 GMT 2024","Thu Sep 26 14:26:46 GMT 2024","27","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1250",""
"passed","Thu Sep 26 14:39:51 GMT 2024","Thu Sep 26 14:39:51 GMT 2024","31","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=150",""
"passed","Thu Sep 26 14:22:25 GMT 2024","Thu Sep 26 14:22:25 GMT 2024","21","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2300",""
"passed","Thu Sep 26 14:22:20 GMT 2024","Thu Sep 26 14:22:20 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2250",""
"passed","Thu Sep 26 14:32:39 GMT 2024","Thu Sep 26 14:32:39 GMT 2024","19","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=300",""
"passed","Thu Sep 26 14:33:28 GMT 2024","Thu Sep 26 14:33:28 GMT 2024","23","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=100",""
"passed","Thu Sep 26 14:31:53 GMT 2024","Thu Sep 26 14:31:53 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=250",""
"passed","Thu Sep 26 14:25:29 GMT 2024","Thu Sep 26 14:25:29 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=400",""
"passed","Thu Sep 26 14:39:33 GMT 2024","Thu Sep 26 14:39:33 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=50",""
"passed","Thu Sep 26 14:39:55 GMT 2024","Thu Sep 26 14:39:55 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=0",""
"passed","Thu Sep 26 14:22:48 GMT 2024","Thu Sep 26 14:22:48 GMT 2024","29","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2550",""
"failed","Thu Sep 26 14:29:58 GMT 2024","Thu Sep 26 14:29:58 GMT 2024","35","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=200",""
"passed","Thu Sep 26 14:39:49 GMT 2024","Thu Sep 26 14:39:49 GMT 2024","29","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=100",""
"passed","Thu Sep 26 14:40:25 GMT 2024","Thu Sep 26 14:40:25 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=0",""
"passed","Thu Sep 26 14:22:15 GMT 2024","Thu Sep 26 14:22:15 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2200",""
"passed","Thu Sep 26 14:32:56 GMT 2024","Thu Sep 26 14:32:56 GMT 2024","47","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=0",""
"passed","Thu Sep 26 14:25:15 GMT 2024","Thu Sep 26 14:25:15 GMT 2024","18","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=250",""
"passed","Thu Sep 26 14:18:42 GMT 2024","Thu Sep 26 14:18:43 GMT 2024","480","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=100",""
"passed","Thu Sep 26 14:25:03 GMT 2024","Thu Sep 26 14:25:03 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=150",""
"passed","Thu Sep 26 14:23:30 GMT 2024","Thu Sep 26 14:23:30 GMT 2024","20","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3000",""
"passed","Thu Sep 26 14:22:48 GMT 2024","Thu Sep 26 14:22:48 GMT 2024","26","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2550",""
"passed","Thu Sep 26 14:26:19 GMT 2024","Thu Sep 26 14:26:19 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=950",""
"passed","Thu Sep 26 14:19:32 GMT 2024","Thu Sep 26 14:19:32 GMT 2024","19","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=450",""
"passed","Thu Sep 26 14:28:35 GMT 2024","Thu Sep 26 14:28:35 GMT 2024","13","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2450",""
"passed","Thu Sep 26 14:19:33 GMT 2024","Thu Sep 26 14:19:33 GMT 2024","14","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=450",""
"passed","Thu Sep 26 14:24:01 GMT 2024","Thu Sep 26 14:24:01 GMT 2024","19","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3300",""
"passed","Thu Sep 26 14:32:29 GMT 2024","Thu Sep 26 14:32:29 GMT 2024","24","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=200",""
"passed","Thu Sep 26 14:22:43 GMT 2024","Thu Sep 26 14:22:43 GMT 2024","17","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=2500",""
"failed","Thu Sep 26 14:25:04 GMT 2024","Thu Sep 26 14:25:04 GMT 2024","22","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=150",""
"passed","Thu Sep 26 14:20:39 GMT 2024","Thu Sep 26 14:20:39 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1150",""
"passed","Thu Sep 26 14:29:51 GMT 2024","Thu Sep 26 14:29:51 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=150",""
"passed","Thu Sep 26 14:23:56 GMT 2024","Thu Sep 26 14:23:56 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=3250",""
"passed","Thu Sep 26 14:25:33 GMT 2024","Thu Sep 26 14:25:33 GMT 2024","15","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=450",""
"passed","Thu Sep 26 14:33:28 GMT 2024","Thu Sep 26 14:33:28 GMT 2024","26","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=100",""
"passed","Thu Sep 26 14:32:16 GMT 2024","Thu Sep 26 14:32:16 GMT 2024","16","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=50",""
"passed","Thu Sep 26 14:20:33 GMT 2024","Thu Sep 26 14:20:33 GMT 2024","14","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=1100",""
"passed","Thu Sep 26 14:25:15 GMT 2024","Thu Sep 26 14:25:15 GMT 2024","34","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=250",""
"failed","Thu Sep 26 14:30:15 GMT 2024","Thu Sep 26 14:30:15 GMT 2024","13","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=400",""
"failed","Thu Sep 26 14:30:25 GMT 2024","Thu Sep 26 14:30:25 GMT 2024","28","tests","test_gosuslugi29.py","test_getDetailsTargetsAsync","","","custom message:i=500",""
